product_name,company_name,address,phone_number,e_mail,website
RESERVATORIOS DE LIQUIDOS S/PRESSAO,INDUSTRIAL METALURGICA ROTAMIL LTDA,"DANTON NAPOLI VELHO, 0 S/N / KM 89, VILA MAESTRA , Caxias do Sul | 95032-475",(54) 32247500,manfredo.velho@rotamil.com.br,http://www.rotamil.com.br
RESERVATORIOS DE LIQUIDOS S/PRESSAO,MEBRAFE INSTALACOES E EQUIPAMENTOS FRIGORIFICOS LTDA,"JACOB LUCHESI, 4985 , Santa LÃºcia , Caxias do Sul | 95032-000",(54) 32247700,financeiro@mebrafe.com.br,http://www.mebrafe.com.br
RESFRIADORES DE LIQUIDOS,MEBRAFE INSTALACOES E EQUIPAMENTOS FRIGORIFICOS LTDA,"JACOB LUCHESI, 4985 , Santa LÃºcia , Caxias do Sul | 95032-000",(54) 32247700,financeiro@mebrafe.com.br,http://www.mebrafe.com.br
RESISTENCIAS ELETRICAS,FERGUS MATERIAIS ELETRICOS LTDA,"R ANTHENOR ORNAGHI, 126 NUCLEO IND CARAVAGGIO, NÃºcleo Industrial , Farroupilha | 95180-000",(54) 32613188,fergus@fergus.com.br,http://www.fergus.com.br
RETIFICA DE MOTORES,RETIFICADORA CAXIENSE LTDA,"BR-116, 17463 KM 148, Sagrada FamÃ­lia , Caxias do Sul | 95054-780",(54) 21016400,financeiro@retificadoracaxiense.com.br; clademirtrentin@retificadoracaxiense.com.br,http://www.retificadoracaxiense.com.br
RETIFICA DE MOTORES,RETIFICADORA DE MOTORES SINIMBU LTDA,"RUA ANGELINA MICHIELON, 824 , Cristo Redentor , Caxias do Sul | 95084-430",(54) 32282299,financeiro@sulpecas.net.br; sulpecas.sinimbu@terra.com.br,
RETIFICA DE MOTORES,MDL RETIFICA DE MOTORES LTDA,"RUBEM BENTO ALVES, 2824 , UniversitÃ¡rio , Caxias do Sul | 95041-410",(54) 30257677,modelo.retifica@terra.com.br,
RETRO-ESCAVADEIRAS,AGRITECH LAVRALE INDUSTRIA DE MAQUINARIO AGRICOLA E COMPONENTES LTDA,"OBERDAN CAVINATTO, 290 , DE LAZER , Caxias do Sul | 95055-450",(54) 32388500,humanos@lavrale.com.br; jsilva@lavrale.com.br,http://www.lavrale.com.br
RETRO-ESCAVADEIRAS,RANDON VEICULOS LTDA.,"AV ABRAMO RANDON, 660 ANEXO A, Interlagos , Caxias do Sul | 95055-010",(54) 32392306,cscfiscal@randon.com.br,http://www.randon-veiculos.com.br
REVESTIMENTO EM METAIS,METALURGICA AMBROZINI LTDA,"CRISTIANO RAMOS DE OLIVEIRA, 2152 SALA 02, Desvio Rizzo , Caxias do Sul | 95110-200",(54) 32241173,,
REVESTIMENTO EM METAIS,PN USINAGEM DE PECAS LTDA,"VITORIO FABRIS, 295 , Pioneiro , Caxias do Sul | 95042-580",(54) 30289727,,
REVESTIMENTO EM METAIS,SEBASTIAO ALVORI RIBEIRO DE CORDOVA,"LUIZ MODENA, 1473 , Cristo Redentor , Caxias do Sul | 95076-642",,alberto@sttillus.com.br,
REVESTIMENTO EM METAIS,SERRA ZINCO SERVICOS DE REVESTIMENTOS LTDA,"ERIVAN CURTOLO, 72 , CinquentenÃ¡rio , Caxias do Sul | 95012-615",54984095184,,
REVESTIMENTO EM METAIS,"MASTERPOXI - PINTURAS EM EPOXI, INDUSTRIA E SERVICOS LTDA","PADRE JOSE LORENCINI, 927 , Ana Rech , Caxias do Sul | 95060-580",(54) 32834479,contabiliza@finger.com.br,
REVESTIMENTO EM METAIS,MDM INDUSTRIAL LTDA,"ASTERIO DE MELLO, 589 APT 301, Centro , VeranÃ³polis | 95330-000",(54) 996947012,koki1@brturbo.com.br,
REVESTIMENTO EM METAIS,MATEUS RIBEIRO FESTUGATO,"LUIZ GASTALDELLO, 291 SALA 01, Pioneiro , Caxias do Sul | 95042-400",(54) 32265924,,
REVESTIMENTO EM METAIS,ACO METALURGICA E REVESTIMENTO LTDA,"VALDEMIRA RAYMUNDI, 385 BLOCO B, Salgado Filho , Caxias do Sul | 95095-410",(54) 32153703,,
REVESTIMENTO EM METAIS,SAO PEDRO POLIDORA DE METAIS LTDA,"JOAO BATISTA DEBIASI, 60 SUBSOLO, SIMONAGGIO , Garibaldi | 95720-000",(54) 999545848,,
REVESTIMENTO EM METAIS,RADIAL METALIZA LTDA,"RS-122, 7470 PAVILHÃƒO 01, Forqueta , Caxias do Sul | 95115-550",(54) 996125052,atuale.ca@terra.com.br,
REVESTIMENTOS DE CROMO DURO,KROMO NOBRE MAQUINAS E EQUIPAMENTOS LTDA,"VISCONDE DE MAUA, 390 A, SÃ£o Pelegrino , Caxias do Sul | 95010-070",(54) 32241050,,
REVESTIMENTOS DE CROMO DURO,SULCROMO REVESTIMENTOS INDUSTRIAIS LTDA,"EVARISTO DE ANTONI, 1884 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 21011700,mariana@sulcromo.com.br,http://www.sulcromo.com.br
REVESTIMENTOS DE EMBREAGENS,FRAS-LE SA,"122, 10945 KM 66,1, Forqueta , Caxias do Sul | 95115-550",(54) 32391833,valeria.neves@fras-le.com,http://www.fras-le.com.br
RISCADORES,IRWIN INDUSTRIAL TOOL FERRAMENTAS DO BRASIL LTDA,"PRESIDENTE KENNEDY, 1049 , Aurora , Carlos Barbosa | 95185-000",(54) 34619300,paulo.goulart@sbdinc.com,http://www.irwin.com.br
ROCADEIRAS,AGRITECH LAVRALE INDUSTRIA DE MAQUINARIO AGRICOLA E COMPONENTES LTDA,"OBERDAN CAVINATTO, 290 , DE LAZER , Caxias do Sul | 95055-450",(54) 32388500,humanos@lavrale.com.br; jsilva@lavrale.com.br,http://www.lavrale.com.br
ROCADEIRAS,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
ROCADEIRAS,TRAMONTINA MULTI S/A,"ROD. RST 470, KM 230, 0 S/N, Triangulo , Carlos Barbosa | 95185-000",(54) 34618250,idelmar.farneda@tramontina.com,http://www.tramontina.com.br
RODAS P/CAMINHOES FORA DE ESTRADA,RODAROS INDUSTRIA DE RODAS LTDA,"ANTONIO MONTEMEZZO, 2028 , Medianeira , Caxias do Sul | 95099-080",(54) 32251144,eleandro@proativacontabilidade.com.br,http://www.rodaros.com.br
RODAS P/ EMPILHADEIRAS,RODAROS INDUSTRIA DE RODAS LTDA,"ANTONIO MONTEMEZZO, 2028 , Medianeira , Caxias do Sul | 95099-080",(54) 32251144,eleandro@proativacontabilidade.com.br,http://www.rodaros.com.br
RODAS P/PICK UP,KEKO ACESSORIOS S A - EM RECUPERACAO JUDICIAL,"ADHAUTT MANTOVANI, 0 S/N, LINHA 80 , Flores da Cunha | 95270-000",(54) 32795700,gilson.nunes@keko.com.br; nfe@keko.com.br,http://www.keko.com.br
RODAS P/SEGMENTO AGRICOLA,RODAROS INDUSTRIA DE RODAS LTDA,"ANTONIO MONTEMEZZO, 2028 , Medianeira , Caxias do Sul | 95099-080",(54) 32251144,eleandro@proativacontabilidade.com.br,http://www.rodaros.com.br
RODAS P/SEMI-REBOQUES,RODAROS INDUSTRIA DE RODAS LTDA,"ANTONIO MONTEMEZZO, 2028 , Medianeira , Caxias do Sul | 95099-080",(54) 32251144,eleandro@proativacontabilidade.com.br,http://www.rodaros.com.br
RODAS P/VEICULOS,RODASUL INDUSTRIA E COMERCIO DE AUTOPECAS LTDA,"EMILIO RIBAS, 238 , Santa Catarina , Caxias do Sul | 95032-350",(54) 32255989,societario@toigo.com.br,http://www.rodasul.com.br
ROLDANAS,ALUMICONTE COMPONENTES DE ALUMINIO LTDA,"EST LINHA CONDE DE PORTO ALEGRE, 1000 , Centro , Vila Flores | 95334-000",(54) 34474000,rh@alumiconte.com.br,http://www.alumiconte.com.br
SACADOR HIIDRAULICO P/POSTES,PHD GUINDASTES LTDA.,"MUN VICENTE DE MENEZES, 800 , Linha 40 , Caxias do Sul | 95034-970",(54) 35351433,financeiro@phdguindastes.ind.br,http://www.phdguindastes.ind.br
SACA-ROLHAS,TRAMONTINA SA CUTELARIA,"25 DE SETEMBRO, 1020 , Triangulo , Carlos Barbosa | 95185-000",(54) 34618400,ademir.beal@tramontina.com,http://www.tramontina.net
SANTANTONIO,AUTO RENOVADORA BOFF LTDA,"15 DE NOVEMBRO, 41 , Centro , SÃ£o Marcos | 95190-000",(54) 32911632,,http://www.arb.com.br
SANTANTONIO,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
SANTANTONIO,KEKO ACESSORIOS S A - EM RECUPERACAO JUDICIAL,"ADHAUTT MANTOVANI, 0 S/N, LINHA 80 , Flores da Cunha | 95270-000",(54) 32795700,gilson.nunes@keko.com.br; nfe@keko.com.br,http://www.keko.com.br
SANTANTONIO,SOLAR INDUSTRIA DE ACESSORIOS LTDA,"ROSA POLIDORO SOGARI, 221 , Centro , SÃ£o Marcos | 95190-000",(54) 32913363,,http://www.solaracessorios.com.br
SANTANTONIO,INDUSTRIA E COMERCIO DE ACESSORIOS SAO MARQUENSE LTDA,"R ROSA POLIDORO SOGARI, 191 , Centro , SÃ£o Marcos | 95190-000",(54) 3291-1897,contato@solaracessorios.com.br,http://www.solaracessorios.com.br
SAPATAS P/FREIOS FERROVIARIOS,FRAS-LE SA,"122, 10945 KM 66,1, Forqueta , Caxias do Sul | 95115-550",(54) 32391833,valeria.neves@fras-le.com,http://www.fras-le.com.br
SECADORA DE ROUPAS INDUSTRIAL,MASSA FALIDA DE INEQUIL INDUSTRIA METALURGICA LTDA,"RUA PEDRO PEZZI, 960 , Panazzolo , Caxias do Sul | 95082-190",(54) 32131644,,
SEGADEIRA P/FENO,AGRITECH LAVRALE INDUSTRIA DE MAQUINARIO AGRICOLA E COMPONENTES LTDA,"OBERDAN CAVINATTO, 290 , DE LAZER , Caxias do Sul | 95055-450",(54) 32388500,humanos@lavrale.com.br; jsilva@lavrale.com.br,http://www.lavrale.com.br
SEM-FIM,INDUSTRIA MECANICA MACCO LTDA,"JOÃƒO RIPPEL, 700 , Distrito Industrial , Caxias do Sul | 95112-094",54 981351023,macco@macco.ind.br,
SEMI-REBOQUES,TRES EIXOS INDUSTRIA DE EQUIPAMENTOS DE TRANSPORTES LTDA,"PAOLO RADAELLI, 862 , Forqueta , Caxias do Sul | 95115-700",(54) 32067700,financeiro@treseixos.com.br,http://www.treseixos.com.br
SEMI-REBOQUES,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES BASCULANTE,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES BASE P/CONTAINER,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES CANAVIEIRO,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES CARGA SECA,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES CARREGA TUDO (P/CARREGAR TRATOR/TRANFORMADOR C/EXCESSO DE LARGURA),RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES FLORESTAL,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES FRIGORIFICO,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES FURGAO SIDER,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES GRANELEIRO,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES P/GERADOR,AGRITECH LAVRALE INDUSTRIA DE MAQUINARIO AGRICOLA E COMPONENTES LTDA,"OBERDAN CAVINATTO, 290 , DE LAZER , Caxias do Sul | 95055-450",(54) 32388500,humanos@lavrale.com.br; jsilva@lavrale.com.br,http://www.lavrale.com.br
SEMI-REBOQUES SILO,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SEMI-REBOQUES TANQUE,RANDON SA IMPLEMENTOS E PARTICIPACOES,"ABRAMO RANDON, 770 , Interlagos , Caxias do Sul | 95055-010",(54) 32392000,contatorandon@randon.com.br; ivanete.menegat@randon.com.br; rosangela.moraes@randon.com.br,http://www.randon.com.br
SENSORES ELETRICOS,LOHR SISTEMAS ELETRONICOS LTDA.,"SANTO BORTOLINI, 378 , Bela Vista , Caxias do Sul | 95076-087",(54) 32188200,sinara@lohr.com.br,http://www.lohr.com.br
SENSORES ELETRICOS,CS INDUSTRIA ELETRONICA LTDA,"PEDRO FERRARI, 62 , Interlagos , Caxias do Sul | 95052-530",(54) 32388300,financeiro@cseletro.com.br,http://www.cseletro.com.br
SEPARADORES DE LIQUIDOS,MEBRAFE INSTALACOES E EQUIPAMENTOS FRIGORIFICOS LTDA,"JACOB LUCHESI, 4985 , Santa LÃºcia , Caxias do Sul | 95032-000",(54) 32247700,financeiro@mebrafe.com.br,http://www.mebrafe.com.br
SERPENTINAS,BARAZZETTI INDUSTRIA MECANICA LTDA,"ANTONIO RIBEIRO MENDES, 2012 PAVLH, Santa Catarina , Caxias do Sul | 95032-600",(54) 32241066,deise@barazzetti.com.br,
SERPENTINAS,MEBRAFE INSTALACOES E EQUIPAMENTOS FRIGORIFICOS LTDA,"JACOB LUCHESI, 4985 , Santa LÃºcia , Caxias do Sul | 95032-000",(54) 32247700,financeiro@mebrafe.com.br,http://www.mebrafe.com.br
SERRA CIRCULAR,FRANZOI FERRAMENTAS INDUSTRIA E COMERCIO LTDA,"COMENDADOR PIETRO ZANELLA, 329 , SÃ£o JosÃ© , Caxias do Sul | 95043-670",(54) 30264433,deise@franzoi.com.br,http://www.franzoi.com.br
SERRA CIRCULAR,IRWIN INDUSTRIAL TOOL FERRAMENTAS DO BRASIL LTDA,"PRESIDENTE KENNEDY, 1049 , Aurora , Carlos Barbosa | 95185-000",(54) 34619300,paulo.goulart@sbdinc.com,http://www.irwin.com.br
SERRA CIRCULAR,SUL CORTE IMPORTADORA DE FERRAMENTAS LTDA,"RSC 453 KM 80, 32843 , Nossa Senhora da SaÃºde , Caxias do Sul | 95044-090",(54) 32896000,sulcorte@sulcorte.com.br; financeiro02@sulcorte.com.br,http://www.sulcorte.com.br
SERRA FITA,FRANZOI FERRAMENTAS INDUSTRIA E COMERCIO LTDA,"COMENDADOR PIETRO ZANELLA, 329 , SÃ£o JosÃ© , Caxias do Sul | 95043-670",(54) 30264433,deise@franzoi.com.br,http://www.franzoi.com.br
SERRA FITA,SUL CORTE IMPORTADORA DE FERRAMENTAS LTDA,"RSC 453 KM 80, 32843 , Nossa Senhora da SaÃºde , Caxias do Sul | 95044-090",(54) 32896000,sulcorte@sulcorte.com.br; financeiro02@sulcorte.com.br,http://www.sulcorte.com.br
SERRA FITA P/CARNE,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
SERRALHERIA,ESQUADRIAS METALICAS CRV LTDA,"RUA JOAO VERGANI, 1507 , Cruzeiro , Caxias do Sul | 95074-230",(54) 32121998,,
SERRALHERIA,IRMAOS LAZZARI LTDA,"DT LINHA 07 DE CASTRO, 0 S/N, 07 DE CASTRO , Carlos Barbosa | 95185-000",(54) 999428543,,
SERRALHERIA,ISRAEL FORLIN,"Cirpriano Carminatti, 167 , Centro , Nova Roma do Sul | 95260-000",(54) 999823130,edi-angeretti@hotmail.com,
SERRALHERIA,IVO A MENEGAS,"PROFÂª EMILIA DA SILVA BANDEIRA, 817 , Bela Vista , Caxias do Sul | 95072-380",(54) 32281612,,
SERRALHERIA,METALURGICA AMBROZINI LTDA,"CRISTIANO RAMOS DE OLIVEIRA, 2152 SALA 02, Desvio Rizzo , Caxias do Sul | 95110-200",(54) 32241173,,
SERRALHERIA,METALURGICA MONTE ALEGRE LTDA.,"LUIZ CARRARO, 686 LOTEAMENTO MONTE ALEGRE, Santa Terezinha , Garibaldi | 95185-000",(54) 34611142,montealegreserralheria2@outlook.com,
SERRALHERIA,"MORKATA INDUSTRIA, COMERCIO DE FERROS E AUTO PECAS LTDA","R CARLOS BIANCHINI, 1286 , Marechal Floriano , Caxias do Sul | 95012-580",(54) 32111187,,
SERRALHERIA,PORTAL INDUSTRIA E COMERCIO LTDA,"GENERAL MALLET, 688 , Rio Branco , Caxias do Sul | 95099-190",(54) 32262140,,
SERRALHERIA,REFILAR ESQUADRIAS EM ALUMINIO E SERVICOS LTDA,"PROFESSORA MARIA DAL CONTE, 1057 , SÃ£o JosÃ© , Flores da Cunha | 95270-000",(54) 996496257,,
SERRALHERIA,SERRALHERIA R & M LTDA,"CRUZEIRO, 20 , Cruzeiro , Caxias do Sul | 95072-130",(54) 32122932,,
SERRALHERIA,SERRALHERIA VANSET LTDA,"LUDOVICO CAVINATO, 766 , Santa Catarina , Caxias do Sul | 95032-620",(54) 32113669,,
SERRALHERIA,BRENI JOSE CARNIEL RIBEIRO,"RUA A, 1090 CIDADE NOVA, Desvio Rizzo , Caxias do Sul | 95180-000",(54) 32276417,,
SERRALHERIA,JT SERRALHERIA LTDA,"ROSA HELENA CROCOLI SIGNORI, 413 , Desvio Rizzo , Caxias do Sul | 95112-210",(54) 32148142,,
SERRALHERIA,LG SERVICOS DE CALDEIRAS LTDA,"ANTONIO GARBIN, 167 PAVILHÃƒO 2, MAL FLORIANO , Caxias do Sul | 95013-175",(54) 3229-1876,pessoal@fedrizzicontabilidade.com.br,
SERRALHERIA,MGV INDUSTRIA E COMERCIO DE PRODUTOS METALURGICOS LTDA,"DOIS, 12 , Distrito Industrial , VeranÃ³polis | 95330-000",(54) 34414319,financeiro@mgv.ind.br,
SERRALHERIA,SERRALHERIA F C LTDA,"LUIZ RONCATTO, 34 , Loteamento SÃ£o Luiz , Vila Flores | 95334-000",(54) 991176862,,
SERRALHERIA,INDUSTRIA METALURGICA MONTEIRO LTDA,"FENIX, 514 TERREO, Cruzeiro , Caxias do Sul | 95076-580",(54) 32123278,,
SERROTES,IRWIN INDUSTRIAL TOOL FERRAMENTAS DO BRASIL LTDA,"PRESIDENTE KENNEDY, 1049 , Aurora , Carlos Barbosa | 95185-000",(54) 34619300,paulo.goulart@sbdinc.com,http://www.irwin.com.br
SERROTES,TRAMONTINA GARIBALDI SA INDUSTRIA METALURGICA,"RUA TRAMONTINA, 600 , Centro , Garibaldi | 95720-000",(54) 34628000,felisberto.moraes@tramontina.com,http://www.tramontina.com.br
SERVICOS DE BRUNIMENTO,HYDROCONTROL MAQUINAS E COMPONENTES LTDA,"FRANCISCO CAMATTI, 899 , Madureira , Caxias do Sul | 95020-220",(54) 32256776,hydrocontrol@hydrocontrol.com.br,http://www.hydrocontrol.com.br
SERVICOS DE CALANDRA,BARAZZETTI INDUSTRIA MECANICA LTDA,"ANTONIO RIBEIRO MENDES, 2012 PAVLH, Santa Catarina , Caxias do Sul | 95032-600",(54) 32241066,deise@barazzetti.com.br,
SERVICOS DE CALANDRA,METAL OXICORTE INDUSTRIA E COMERCIO DE FERROS LTDA.,"Estrada Municipal Valentino Venturin, 796 TERREO, Monte Berico , Caxias do Sul | 95032-450",(54) 32238877,fiscal@metaloxicorte.com.br,http://www.metaloxicorte.com.br
SERVICOS DE CENTROS DE USINAGEM,METALURGICA CLEBER LTDA,"GENTIL MONTEMEZZO, 365 , LAZZER , Caxias do Sul | 95055-260",(54) 32297187,,
SERVICOS DE CENTROS DE USINAGEM,ACO PECAS DEMORE LTDA,"TREZE DE MAIO, 1694 , Cristo Redentor , Caxias do Sul | 95084-460",(52) 30285150,elisabel@apdemore.com.br; francielle@demore.com.br; lais@demore.com.br; michael@demore.com.br,http://www.apdemore.com.br
SERVICOS DE CORTE A LASER,IRICS COMUNICACAO VISUAL LTDA.,"SALGADO FILHO, 301 sL. b, SÃ£o Leopoldo , Caxias do Sul | 95098-420",(54) 40013390,melcaranha@yahoo.com.br,
SERVICOS DE CORTE A LASER,L.A. - INDUSTRIA METALURGICA LTDA,"ANGELO AGOSTINI, 333 , Pioneiro , Caxias do Sul | 95042-090",(54) 32245444,financeiro@la.ind.br,http://www.la.ind.br
SERVICOS DE CORTE A LASER,MAQUINAS SAZI LTDA,"RST 453, KM 117,8, 3850 , LINHA VICENTINA , Farroupilha | 95180-000",(54) 32619900,fgiovanella@sazi.com.br,http://www.sazi.com.br
SERVICOS DE CORTE A LASER,ROAL INDUSTRIA METALURGICA LTDA,"ALICE CESTARI MANTOVANI, 611 , Desvio Rizzo , Caxias do Sul | 95112-290",(54) 32892400,vendas@roal.com.br; rh1@roal.com.br; roberta.paim@roal.com.br,http://www.roal.com.br
SERVICOS DE CORTE A LASER,SCARELI METALURGIA LTDA,"PADRE RAUL ACCORSI, 175 , Cruzeiro , Caxias do Sul | 95074-300",(54) 32121088,contad@contad-rs.com.br,http://www.scareli.com.br
SERVICOS DE CORTE A LASER,UNYLASER - INDUSTRIA METALURGICA LTDA,"DALTON LAHN DOS REIS, 269 PAV. C, Desvio Rizzo , Caxias do Sul | 95112-090",(54) 32904800,unylaser@unylaser.com.br; rh@unylaser.com.br; suelem.maciel@pcpsteel.net,http://www.unylaser.com.br
SERVICOS DE CORTE A LASER,NEOGRAF MAQUINAS E EQUIPAMENTOS LTDA,"PROF JOEL BASTOS DE SOUZA, 480 , SÃ£o Victor COHAB , Caxias do Sul | 95088-750",(54) 32223787,gilvan@neograf.ind.br,http://www.neograf.ind.br
SERVICOS DE CORTE DIV.,FIOMASTER INDUSTRIA METALURGICA LTDA,"HENRIQUE FRACASSO, 1167 FUNDOS, Nossa Senhora de FÃ¡tima , Caxias do Sul | 95043-220",(54) 32266679,,
SERVICOS DE CORTE DIV.,FORZA STEEL INDUSTRIA E COMERCIO DE METAIS LTDA,"ALESSANDRIA, 1472 PAVILHAO, SÃ£o Gotardo , Flores da Cunha | 95270-000",(54) 32921021,,http://https://www.forzasteel.com.br
SERVICOS DE CORTE DIV.,METALLI - ACOS ESPECIAIS LTDA,"EVARISTO DE ANTONI, 1377 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 32174313,financeiro@metalliacos.com.br,http://www.metalliacos.com.br
SERVICOS DE CORTE DIV.,METALURGICA WELOZE LTDA,"PADRE AMBROSIO PIERATELLI, 454 , Kayser , Caxias do Sul | 95098-380",(54) 30261500,weloze@weloze.com.br; ivanilde@weloze.com.br; patricia.rossi@weloze.com.br; sabrina.monteiro@weloze.com.br,http://www.weloze.com.br
SERVICOS DE CORTE DIV.,NG INDUSTRIALIZACAO LTDA,"RIO BRANCO, 4305 PAVILHAO 01, Ana Rech , Caxias do Sul | 95060-145",(54) 32280859,,
SERVICOS DE CORTE DIV.,JET TEK INDUSTRIAL LTDA,"RIO BRANCO, 5247 SALA 303, SÃ£o Pelegrino , Caxias do Sul | 95060-145",,jettek@jettek.com.br,http://www.jettek.com.br
SERVICOS DE CORTE DIV.,SWISS STEEL DO BRASIL INDUSTRIA E COMERCIO DE ACOS LTDA,"GIUSEPPE FORMOLO, 400 , Cruzeiro , Caxias do Sul | 95074-100",(54) 32121300,denise.bassan@swisssteelgroup.com,http://https://www.swisssteel-international.com
SERVICOS DE CORTE E DOBRA DE CHAPAS,DAMBROZ EMPREENDIMENTOS E ADMINISTRACAO LTDA - EM RECUPERACAO JUDICIAL,"R ALBINO ANTONIO ALBE, 249 SALA A, Diamantino , Caxias do Sul | 95055-030",(54) 32184300,m.oliveira@dambroz.com.br,http://www.dambroz.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,FEBAC INDUSTRIA METALURGICA LTDA,"ANGELO BELLONI, 885 , SÃ£o Leopoldo , Caxias do Sul | 95097-370",(54) 32263911,febac@terra.com.br,
SERVICOS DE CORTE E DOBRA DE CHAPAS,FORZA STEEL INDUSTRIA E COMERCIO DE METAIS LTDA,"ALESSANDRIA, 1472 PAVILHAO, SÃ£o Gotardo , Flores da Cunha | 95270-000",(54) 32921021,,http://https://www.forzasteel.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,METALDAVID METALURGICA LTDA,"DALTON LAHN DOS REIS, 150 B, Distrito Industrial , Caxias do Sul | 95112-090",(54) 32271788,rh@metaldavi.com.br,http://www.metaldavi.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,METALLI - ACOS ESPECIAIS LTDA,"EVARISTO DE ANTONI, 1377 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(54) 32174313,financeiro@metalliacos.com.br,http://www.metalliacos.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,METALURGICA WELOZE LTDA,"PADRE AMBROSIO PIERATELLI, 454 , Kayser , Caxias do Sul | 95098-380",(54) 30261500,weloze@weloze.com.br; ivanilde@weloze.com.br; patricia.rossi@weloze.com.br; sabrina.monteiro@weloze.com.br,http://www.weloze.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,"MORKATA INDUSTRIA, COMERCIO DE FERROS E AUTO PECAS LTDA","R CARLOS BIANCHINI, 1286 , Marechal Floriano , Caxias do Sul | 95012-580",(54) 32111187,,
SERVICOS DE CORTE E DOBRA DE CHAPAS,ROAL INDUSTRIA METALURGICA LTDA,"ALICE CESTARI MANTOVANI, 611 , Desvio Rizzo , Caxias do Sul | 95112-290",(54) 32892400,vendas@roal.com.br; rh1@roal.com.br; roberta.paim@roal.com.br,http://www.roal.com.br
