Industrial_Sector,Company,State,City,Address,Complement,Neighborhood,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid,Extra_Info
SANEAMENTO BÁSICO E AMBIENTAL,OZON - GERADORES DE OZÔNIO INDÚSTRIA E COMÉRCIO LTDA. EPP,MATO GROSSO,CUIABÁ,RUA MANOEL LEOPOLDINO 410,,AREAS,78005-550,TIMOTEO ANDREIAS SCHWBEL,(65)3642-1833,ozon@ozon.com.br,http://www.ozon.com.br,Não,CNPJ   19708410000110   Pasta   19267   Nº Associação   Data de Fundação   03/02/2014   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,OZOXI – IND. E COM. DE EQUIPS PARA SISTEMAS AMBIENTAIS LTDA.EPP,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,RUA HELENA TIRELLO ALVARENGA SOUZA 238,,PALMEIRAS DE SAO JOSE,12237-870,FABIANA FERREIRA MORAES,(12)3322-0576,ozoxi@ozoxi.com.br,http://www.ozoxi.com.br,Não,CNPJ   05335676000150   Pasta   16049   Nº Associação   Data de Fundação   26/09/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,P. S. GONÇALVES ORLÂNDIA,SÃO PAULO,ORLÂNDIA,RUA TRINTA E QUATRO 1221,,DISTRITO INDUSTRIAL,14620-000,PAULO SÉRGIO GONÇALVES,(16)3826-2448,psgoncalves@psgoncalves.com.br,http://www.psgoncalves.com.br,Não,CNPJ   05371985000185   Pasta   13735   Nº Associação   Data de Fundação   25/10/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PACHINO & OTERO INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,MOGI MIRIM,AVENIDA JOÃO PINTO 1160,,PARQUE DA EMPRESA,13803-360,FRANCESCO ASSENNATO,(19)3814-4559,enaplic@enaplic.com.br,http://www.enaplic.com.br,Não,CNPJ   10391021000139   Pasta   12212   Nº Associação   Data de Fundação   30/09/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PALLEY INDUSTRIAL LTDA.-EPP,SÃO PAULO,SÃO PAULO,RUA MARIA SETUBAL 175,,CASA VERDE,02521-020,CELSO PALLEY,(11)3966-8616,palley@palley.com.br,http://www.palley.com.br,Não,CNPJ   43744747000167   Pasta   3397   Nº Associação   2068   Data de Fundação   23/06/1980   Data de Associação   12/05/1989   Data de Desligamento   23/12/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PALUDO EQUIPAMENTOS PARA AVICULTURA E SUINOCULTURA LTDA - ME,SANTA CATARINA,CONCÓRDIA,RODOVIA SC 283 S/Nº,KM 13 SANTO ANTÔNIO,INTERIOR,89703-780,MARIA MORTARI PALUDO,(49)3442-3230,atendimento@paludo.ind.br,http://www.paludo.ind.br,Não,CNPJ   11055448000129   Pasta   17009   Nº Associação   5351   Data de Fundação   17/08/2009   Data de Associação   08/11/2018   Data de Desligamento   29/01/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PAM MEMBRANAS SELETIVAS LTDA.ME,RIO DE JANEIRO,RIO DE JANEIRO,RUA PAULO EMÍDIO BARBOSA S/N,QD 6A -EDIFÍCIO MP - MOD 1 -PQ TEC UFRJ - CID UNIV,ILHA DO FUNDÃO,21941-907,DILSON MAIA,(21)3733-1987,compras@pam-membranas.com.br,http://www.pam-membranas.com.br,Não,CNPJ   05412977000130   Pasta   6277   Nº Associação   4392   Data de Fundação   03/11/2005   Data de Associação   01/08/2012   Data de Desligamento   08/07/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PANOZON AMBIENTAL SA.,SÃO PAULO,PIRACICABA,AV DOUTOR CASSIO PASCHOAL PADOVANI 1216,BOX 08,MORUMBI,13420-360,LEONARDO HEISE,(19)3429-0088,vendas@panozon.com.br,http://www.panozon.com.br,Não,CNPJ   04872742000168   Pasta   10452   Nº Associação   Data de Fundação   14/01/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PAQUES BRASIL SISTEMAS PARA TRATAMENTO DE EFLUENTES LTDA,SÃO PAULO,PIRACICABA,AVENIDA PROFESSOR BENEDITO DE ANDRADE 511,,UNILESTE,13422-000,NILVALDO MAGRINI,(19)3429-0600,info@paques.com.br,https://br.paques.nl/sobre-nos/perfil-da-empresa,Não,CNPJ   14666357000118   Pasta   19164   Nº Associação   Data de Fundação   09/09/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PARANAVAÍ MÁQUINAS INDUSTRIAIS LTDA. - EPP,PARANÁ,PARANAVAÍ,RUA CAIO KIMURA 1335,,PARQUE INDUSTRIAL SUMARÉ,87720-130,LUIZ ANTÔNIO DE CARVALHO,(44)3045-5354,comercial@paranavaimaquinas.com.br,http://www.paranavaimaquinas.com.br,Não,CNPJ   03816322000100   Pasta   12479   Nº Associação   5716   Data de Fundação   16/05/2000   Data de Associação   15/12/2020   Data de Desligamento   30/03/2023   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PARDOX INDÚSTRIA E COMÉRCIO DE FERRO E AÇO LTDA. ME,RIO DE JANEIRO,VOLTA REDONDA,AVENIDA FRANCISCO CHRISOSTOMOS TORRES 2413,,PINTO DA SERRA,27286-440,LECIVANIA BASSETO,(24)3346-3262,vendas@pardox.com.br,http://www.pardox.com.br,Não,CNPJ   01569829000172   Pasta   11218   Nº Associação   Data de Fundação   04/12/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PASTRE & GABRIELLI LTDA,RIO GRANDE DO SUL,MARAU,RUA CELSO CLAUDINO SEGATT 730,,LOTE DISTRITO INDUSTRIAL,99150-000,AGUINALDO JUNIOR PASTRE,(54)3342-2792,paranaindustrial@paranaindustrial.com.br,http://paranaindustrial.com.br/,Não,CNPJ   09575600000152   Pasta   18419   Nº Associação   Data de Fundação   14/05/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PATRIZZI & FERNANDES INDÚSTRIA E COMÉRCIO LTDA. ME,SÃO PAULO,SÃO BERNARDO DO CAMPO,ESTRADA YAE MASSUMOTO 580,,COOPERATIVA,09842-160,FLÁVIO MAIA,(11)4393-8010,patrizzi@patrizzi.com.br,http://www.patrizzi.com.br,Não,CNPJ   67612390000121   Pasta   11804   Nº Associação   Data de Fundação   11/03/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PDL SISTEMAS LTDA.,SÃO PAULO,SANTOS,AVENIDA DOUTOR PEDRO LESSA 1064,CONJUNTO 31/33/61,APARECIDA,11025-002,SERTÓRIO CANEDO FILHO,(13)3278-3380,pdl@pdl.com.br,http://www.pdl.com.br,Não,CNPJ   02358451000120   Pasta   12764   Nº Associação   Data de Fundação   11/02/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PEDRO NEUENHAUS & CIA LTDA.EPP,SÃO PAULO,SANTO ANDRÉ,AVENIDA INDUSTRIAL 1931,,CAMPESTRE,09080-511,LUCIANA NEUENHAUS,(11)4991-8044,neuenhaus@neuenhaus.com.br,http://www.neuenhaus.com.br,Não,CNPJ   57484164000159   Pasta   734   Nº Associação   0   Data de Fundação   15/04/1938   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PEMILL FUNDIÇÃO E USINAGEM LTDA,MINAS GERAIS,DIVINÓPOLIS,RUA JOÃO SILVESTRE DIAS 100,,DISTRITO IND. CORONEL JOVELINO RABELO,35502-582,CHARLYSTON RODRIGUES DE OLIVEIRA,(37)3512-5600,vendas@pemill.com.br,http://www.pemill.com.br,Não,CNPJ   08515480000135   Pasta   16170   Nº Associação   Data de Fundação   07/12/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PETRANOVA SANEAMENTO E CONSTRUÇÕES LTDA,SÃO PAULO,JACAREÍ,AVENIDA DOS MIGRANTES 1667,,PARQUE MEIA LUA,12335-000,ADRIANE CASTRO,(12)3953-1133,comercial01@petranova.com.br,http://www.petranova.com.br,Não,CNPJ   47225693000184   Pasta   17026   Nº Associação   Data de Fundação   16/09/1975   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PH BOMBAS LTDA - ME,SÃO PAULO,CARAPICUÍBA,ESTRADA DA FAZENDINHA 1385,,POUSADA DOS BANDEIRANTES,06351-040,ENIO GIOVANNANGELO,(11)4186-6070,phbombas@phbombas.com.br,http://www.phbombas.com.br,Não,CNPJ   09610380000150   Pasta   12269   Nº Associação   Data de Fundação   07/03/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PHILLIPE SABINO DE MORAIS 39058983811. ME,SÃO PAULO,GUARULHOS,RUA ODORICO JOSÉ DE BIM 188,,PARQUE CONTINENTAL IV,07124-710,PHILLIPE SABINO DE MORAIS,(11)91231-2239,contato@hpmsolutions.com.br,http://www.hpmsolutions.com.br,Não,CNPJ   29668954000159   Pasta   19045   Nº Associação   Data de Fundação   09/02/2018   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PHILOZON - INDÚSTRIA E COMÉRCIO DE GERADORES DE OZÔNIO EIRELI. ME,SANTA CATARINA,BALNEÁRIO CAMBORIÚ,RUA AMADOR BUENO DA RIBEIRA 258,,NOVA ESPERANÇA,88336-320,LETICIA MARIA BORSARINI PHILIPPI NUHRICH,(47)3366-7000,contato@philozon.com.br,http://www.philozon.com.br,Não,CNPJ   07138875000101   Pasta   13016   Nº Associação   Data de Fundação   10/12/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PHOENIX LAUNDRY SYSTEMS DO BRASIL LTDA,SANTA CATARINA,TIMBÓ,RUA FREI BRUNO 137,GALPÃO 3B,BAIRRO DOS ESTADOS,89120-000,ARI MALOSTI,(47)3333-0932,comercial@br-phoenix.com,http://www.br-phoenix.com,Não,CNPJ   13518624000147   Pasta   18572   Nº Associação   Data de Fundação   14/04/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PHYSICAL CATALYST COMÉRCIO E SERVIÇOS DE CATALISADORES LTDA,SÃO PAULO,SÃO PAULO,RUA CARLOS LEITE DOS SANTOS 99,,PARQUE ARARIBA,05778-120,LAUDICÉIA SANTANA,(11)5510-8169,solavite@uol.com,http://www.solavite.com,Não,CNPJ   02492075000162   Pasta   4360   Nº Associação   2840   Data de Fundação   06/04/1998   Data de Associação   31/08/2000   Data de Desligamento   09/08/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PIEROG & PIEROG LTDA.,SANTA CATARINA,XANXERÊ,RUA OURO PRETO 860,,TONIAL,89820-000,LUCAS ANDERSON PIEROG,(49)3433-4594,avesuy@avesuy.com.br,http://www.avesuy.com.br,Não,CNPJ   83939553000131   Pasta   19072   Nº Associação   Data de Fundação   05/06/1980   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PIROW INDÚSTRIA E COMÉRCIO DE FILTROS INDUSTRIAIS LTDA.-ME,SÃO PAULO,SÃO PAULO,RUA CARANDAÍ 552,,CASA VERDE,02516-000,GERAL,(11)2231-8440,contato@pirow.com.br,http://www.pirow.com.br,Não,CNPJ   11683903000130   Pasta   19958   Nº Associação   Data de Fundação   06/01/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PLANALTO INDÚSTRIA MECÂNICA LTDA.,GOIÁS,GOIÂNIA,AVENIDA CONDE MATARAZZO 1300,,SETOR SANTOS DUMONT,74463-360,DANILLO LISBOA MATTOS,(62)3237-2400,darlan@planaltoindustria.com.br,http://www.planaltoindustria.com.br,Não,CNPJ   37021136000198   Pasta   11805   Nº Associação   Data de Fundação   10/10/1991   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PLASTIMETAL- ARTEFATOS DE PLÁSTICOS E METÁLICOS EIRELI-EPP,SÃO PAULO,AMERICANA,RUA DO SOL 842,,JARDIM ALVORADA,13479-170,GREGORIO N. PESSOA,(19)3467-1591,plastimetal@plastimetal.com.br,http://www.plastimetal.com.br,Não,CNPJ   08269023000108   Pasta   17308   Nº Associação   Data de Fundação   29/08/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PNEUCORTE INDUSTRIA E COMERCIO LTDA-EPP,SÃO PAULO,ITU,RUA LUIZ LICCO NETO 55 (ANT.R.PROJETADA DOIS),,PROGRESSO,13313-532,PETER LUIS DOS SANTOS,(11)4013-6704,pneucorte@pneucorte.com.br,http://www.pneucorte.com.br,Não,CNPJ   56041254000102   Pasta   12086   Nº Associação   Data de Fundação   18/07/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,POLO AR INDÚSTRIA DE EQUIPAMENTOS LTDA.,SÃO PAULO,SÃO PAULO,AVENIDA ALBERTO RAMOS 332,,JARDIM INDEPENDÊNCIA,03222-000,ALBERTO BELOTO DO CARMO,(11)2063-7732,falecom@poloarjateamento.com.br,http://www.poloarjateamento.com.br,Não,CNPJ   03576886000104   Pasta   5566   Nº Associação   3344   Data de Fundação   22/12/1999   Data de Associação   06/10/2005   Data de Desligamento   10/08/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,POLUTEC DO BRASIL LTDA - EPP,SÃO PAULO,JACAREÍ,RODOVIA GERALDO SCAVONE 2730,CONDOMÍNIO VIP - RUA TRÊS 290,JARDIM CALIFÓRNIA,12305-490,ALEXANDRE BORGES,(12)3958-5555,polutec@polutec.com.br,http://www.polutec.com.br,Não,CNPJ   03699460000148   Pasta   15767   Nº Associação   Data de Fundação   17/03/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,POLY VENT EQUIPAMENTOS INDUSTRIAIS LTDA.-EPP,SÃO PAULO,JARINU,AVENIDA DINAH DE BARROS 860,,MARACANÃ,13240-000,MARCO ANTÔNIO TRISTÃO DE LIMA,(11)4016-1966,polyvent@polyvent.com.br,http://www.polyvent.com.br,Não,CNPJ   06529134000180   Pasta   13147   Nº Associação   Data de Fundação   23/06/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,POLY-BELT INDÚSTRIA E COMÉRCIO DE ACESSÓRIOS INDUSTRIAIS LTDA,SÃO PAULO,SÃO PAULO,RUA MANOEL SOARES SEBASTIÃO 50,,JARDIM MARABA,04775-160,EDER JOÃO MILANEZ,(11)3862-0988,vendas@polybelt.com.br,http://www.polybelt.com.br,Não,CNPJ   03438514000111   Pasta   16547   Nº Associação   Data de Fundação   05/10/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PORTATA VENTILAÇÃO E EXAUSTÃO INDUSTRIAL LTDA.,RIO GRANDE DO SUL,PORTO ALEGRE,RUA LOURENÇO DE CASTRO 127,,SARANDI,91110-340,REGIS HENKIN,(51)3364-5000,portata@portata.com.br,http://www.portata.com.br,Não,CNPJ   72205206000169   Pasta   6091   Nº Associação   0   Data de Fundação   05/05/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,POSSAMAI INDUSTRIAL - FABRICAÇÃO DE SISTEMAS À VAPOR LTDA.,SANTA CATARINA,FAXINAL DOS GUEDES,RUA DOM GIACOMO 51,,OZELAME,89694-000,GILMAR DONIZETE ANDRES,(49)3436-0295,comercial@possamaiindustrial.com.br,http://www.possamaiindustrial.com.br,Não,CNPJ   07495166000175   Pasta   12357   Nº Associação   4681   Data de Fundação   01/08/2005   Data de Associação   28/03/2014   Data de Desligamento   21/08/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,POWDER PROCESSOS E EQUIPAMENTOS LTDA,SÃO PAULO,SÃO PAULO,AVENIDA IPIRANGA 324,11º ANDAR - CJ. 1101 - ED. INVESTIMENTO,CENTRO,01046-010,RICARDO DA SILVA,(11)4056-5564,powder@powder.com.br,http://powder.com.br/,Não,CNPJ   02063319000191   Pasta   4989   Nº Associação   0   Data de Fundação   03/07/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PREMIATA INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.,RIO GRANDE DO SUL,SÃO VENDELINO,RUA 1 DE JUNHO 365,,CENTRO,95795-000,RAFAEL ROSANELLI,(54)3261-4251,premiata@maquinaspremiata.com.br,http://www.maquinaspremiata.com.br,Não,CNPJ   08140855000120   Pasta   11206   Nº Associação   Data de Fundação   06/07/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PRESMONTEC EIRELI,MINAS GERAIS,ARCOS,AVENIDA DO CONTORNO 30,,SÃO JUDAS,35588-000,VANDUILTO RIBEIRO,(37)3351-1956,compras@presmontec.com.br,http://www.presmontec.com.br,Não,CNPJ   00871585000115   Pasta   15934   Nº Associação   Data de Fundação   19/10/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PRIMO ENGENHARIA EIRELI-EPP,GOIÁS,GOIÂNIA,RUA FP-01 155,QUADRA 22 LOTE 02,RECREIO DO FUNCIONÁRIO PÚBLICO,74393-010,JOSE PRIMO FIGUEIREDO DE PAULA,(62)3519-1227,contato@primoengenharia.com.br,https://primoengenharia.com.br/,Não,CNPJ   26626700000180   Pasta   18707   Nº Associação   Data de Fundação   29/11/2016   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PROBIO EIRELI EPP,SÃO PAULO,VALINHOS,AVENIDA PAULISTA 824,,JARDIM PAULISTA,13276-340,PEDRO RICARDO PAULINO,(19)3327-4074,comercial@wateair.com,http://www.wateair.com.br,Não,CNPJ   20396533000141   Pasta   17205   Nº Associação   5399   Data de Fundação   05/06/2014   Data de Associação   04/04/2019   Data de Desligamento   13/10/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PROCESS EQUIPAMENTOS INDUSTRIAIS E SERVIÇOS EIRELI - EPP,SÃO PAULO,SERTÃOZINHO,AVENIDA JOSÉ OSVALDO MARQUES 640,742,ZONA INDUSTRIAL,14173-010,ALEXANDRE HENRIQUE ALVES,(16)3524-3265,diretoria@process.ind.br,http://www.process.ind.br,Não,CNPJ   13662504000119   Pasta   16414   Nº Associação   Data de Fundação   12/05/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PROJ LAB LABORATÓRIO INDÚSTRIA E COMÉRCIO LTDA,SÃO PAULO,PAULÍNIA,AVENIDA PROJETADA 153,,CASCATA,13146-044,ANDERSON,(19)3833-2262,comercial@projlab.com.br,https://projlab.com.br/,Não,CNPJ   02647191000103   Pasta   13629   Nº Associação   Data de Fundação   27/07/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PROJEAR EQUIPAMENTOS INDUSTRIAIS LTDA,RIO GRANDE DO SUL,BENTO GONÇALVES,RODOVIA RS-431 S/N,"KM 6,5",FARIA LEMOS,95700-000,ADAIR TRESSOLD,(54)3439-1174,projearbg@bol.com.br,http://www.projearbg.com.br,Não,CNPJ   00938842000199   Pasta   12982   Nº Associação   Data de Fundação   27/11/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PROJELMEC VENTILAÇÃO INDUSTRIAL LTDA.,RIO GRANDE DO SUL,SAPUCAIA DO SUL,RODOVIA RS 118 -Nº 6667,"KM 6,5",PASSO DE SAPUCAIA,93230-390,CARLOS CESAR PELUSO BALDISSERA,(51)3451-5100,vendas@projelmec.com.br,http://www.projelmec.com.br,Não,CNPJ   87885851000147   Pasta   2979   Nº Associação   0   Data de Fundação   01/01/1974   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PROJETO METALURGIA LTDA,RIO GRANDE DO SUL,CANOAS,RUA ONZE DE JUNHO 30,,NITERÓI,92110-460,TAÍLA NERUNG,(51)3475-4492,enerung@gmail.com,http://www.projetometalurgia.com.br,Não,CNPJ   87025342000144   Pasta   19253   Nº Associação   Data de Fundação   10/07/1980   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PROMÁQUINAS INDÚSTRIA E COMÉRCIO LTDA.,RIO DE JANEIRO,RIO DE JANEIRO,AVENIDA BRASIL 20471,,BARROS FILHO,21515-000,ANDRÉ DA CUNHA PEDROSA,(21)2471-2363,empresa.promaquinas@gmail.com,http://www.promaquinas.com.br,Não,CNPJ   33979964000182   Pasta   319   Nº Associação   816   Data de Fundação   06/10/1969   Data de Associação   13/08/1976   Data de Desligamento   08/09/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PROMINENT BRASIL LTDA.,SÃO PAULO,SÃO BERNARDO DO CAMPO,RUA ALFREDO DUMONT VILLARES 115,ANEXO 135 FDS R J M E ALBUQUERQUE GALPÃO 355 E 365,TABOÃO,09672-070,ROGÉRIO PRADELLI,(11)4361-0722,prominent-br@prominent.com,http://www.prominent.com.br,Não,CNPJ   38875381000125   Pasta   11456   Nº Associação   Data de Fundação   08/06/1990   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PRONTOMEC INDUSTRIAL LTDA.,MINAS GERAIS,CONTAGEM,VIA SÓCRATES MARIANI BITTENCOURT 1430,,CINCO,32010-010,MARCOS ANTÔNIO AYRES,(31)3358-1111,prontomec@prontomec.com.br,http://www.prontomec.com.br,Não,CNPJ   17639865000103   Pasta   2523   Nº Associação   0   Data de Fundação   01/12/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PRUNER TECNOLOGIA LTDA. - EPP,MINAS GERAIS,NOVA LIMA,RUA VERNON 120,,JARDIM CANADÁ,34000-000,GUILHERME BRANT,(31)3581-2876,pruner@pruner.com.br,http://www.pruner.com.br,Não,CNPJ   00936255000160   Pasta   13255   Nº Associação   Data de Fundação   28/11/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
SANEAMENTO BÁSICO E AMBIENTAL,PSI SOLUÇÕES PARA TRATAMENTO DE ÁGUA LTDA.-EPP,SÃO PAULO,TABOÃO DA SERRA,RUA AFONSO DESIDÉRIO 30,,PARQUE LAGUNA,06795-040,STELLA MEDEIROS BORODINAS,(11)4787-6402,contato@aclaris.com.br,http://www.aclaris.com.br,Não,CNPJ   26939943000178   Pasta   16890   Nº Associação   Data de Fundação   24/01/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PUMA SYSTEM DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,PARANÁ,PINHAIS,RUA TERRA BOA 833,,VILA EMILIANO PERNETA,83324-040,GIULIANO MENEGHINE,(41)2169-9000,geral@pumabrasil.com.br,https://pumabrasil.com.br/,Não,CNPJ   07191014000189   Pasta   17364   Nº Associação   Data de Fundação   06/12/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PURIFICCARE EQUIPAMENTOS INDUSTRIAIS LTDA. ME,SÃO PAULO,SANTO ANTÔNIO DE POSSE,RODOVIA SP 340 S/Nº,"KM 142,1 – PISO NORTE GALPÃO 105A",DISTRITO INDUSTRIAL,13834-899,EDSON ROBERTO SIMÕES,(19)3199-4594,purificcare@purificcare.com.br,http://purificcare.com.br,Não,CNPJ   41399605000184   Pasta   19292   Nº Associação   Data de Fundação   30/03/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PURO DIESEL INDÚSTRIA E COMÉRCIO DE FILTROS EIRELI. ME,PARANÁ,LONDRINA,RUA MARCOS TOMAZINI 46,,JARDIM COLUMBIA A,86057-060,MAURICIO LOPES NETO,(43)3037-6400,contato@purodiesel.com.br,http://www.purodiesel.com.br,Não,CNPJ   19048726000122   Pasta   17468   Nº Associação   Data de Fundação   03/09/2013   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PUROTEK SISTEMAS DE TRATAMENTO DE ÁGUA LTDA,SÃO PAULO,INDAIATUBA,AVENIDA VITÓRIA ROSSI MARTINI 1481,GALPÃO 5,AMERICAN PARK EMPRESARIAL NR,13347-650,ALEXANDRE VECHI,(19)3115-9111,purotek@purotek.com.br,http://www.purotek.com.br,Não,CNPJ   13584791000196   Pasta   14219   Nº Associação   Data de Fundação   28/04/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PW TECH INDÚSTRIA E COMÉRCIO DE PURIFICADORES LTDA,SÃO PAULO,SÃO CARLOS,RUA ALFREDO LOPES 1717,,JARDIM MACARENGO,13560-460,FERNANDO MARCOS SILVA,(11)3513-3100,contato@pwtech.eco.br,http://www.pwtech.eco.br,Não,CNPJ   26227826000181   Pasta   19399   Nº Associação   Data de Fundação   23/09/2016   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
SANEAMENTO BÁSICO E AMBIENTAL,PYTHON ENGENHARIA E EQUIPAMENTOS INDUSTRIAIS LIMITADA.,SÃO PAULO,ITAPETININGA,"RODOVIA RAPOSO TAVARES KM 174,6",CAIXA POSTAL 803,VILA NOVA ITAPETININGA,18203-340,RICARDO DA COSTA MANSO REAL AMADEO,(11)2480-4222,python@pythonengenharia.com.br,http://www.pythonengenharia.com.br,Não,CNPJ   47681838000151   Pasta   458   Nº Associação   0   Data de Fundação   26/03/1976   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
